,player_win,player_loss,push,win_push,total_hands,win_pct,win_push_pct,doubles_won,doubles_lost,doubles_won_pct,player_bj,dealer_bj,dealer_ten,dealer_bust,dealer_draw,dealer_21_draw,dealer_ten_pct,dealer_bust_pct,dealer_draw_pct,dealer_21_draw_pct,dealer_avg_hand,num_of_shuffles,shuffle_method
0,22,16,4,26,42,0.524,0.619,2,2,0.5,2,2,15,14,14,3,0.357,0.333,0.333,0.071,17.747,16,1
0,18,25,2,20,45,0.4,0.444,1,1,0.5,2,1,16,9,12,2,0.356,0.2,0.267,0.044,17.743,17,1
0,18,23,4,22,45,0.4,0.489,4,2,0.667,3,0,12,7,18,2,0.267,0.156,0.4,0.044,17.725,18,1
0,16,22,8,24,46,0.348,0.522,3,1,0.75,3,2,13,7,14,1,0.283,0.152,0.304,0.022,17.727,19,1
0,19,23,3,22,45,0.422,0.489,0,2,0,3,2,12,12,16,4,0.267,0.267,0.356,0.089,17.7,20,1
0,18,22,4,22,44,0.409,0.5,3,4,0.429,3,0,11,12,16,7,0.25,0.273,0.364,0.159,17.67,21,1
0,21,21,1,22,43,0.488,0.512,3,2,0.6,1,0,12,12,14,5,0.279,0.279,0.326,0.116,17.657,22,1
0,19,22,4,23,45,0.422,0.511,6,2,0.75,3,4,13,8,16,2,0.289,0.178,0.356,0.044,17.647,23,1
0,19,21,6,25,46,0.413,0.543,1,2,0.333,2,2,12,12,11,1,0.261,0.261,0.239,0.022,17.626,24,1
0,21,18,4,25,43,0.488,0.581,3,3,0.5,3,1,11,12,10,1,0.256,0.279,0.233,0.023,17.605,25,1
0,15,28,5,20,48,0.312,0.417,4,6,0.4,2,4,18,7,14,2,0.375,0.146,0.292,0.042,17.626,26,1
0,15,27,4,19,46,0.326,0.413,5,3,0.625,1,6,12,8,16,0,0.261,0.174,0.348,0,17.639,27,1
0,18,23,6,24,47,0.383,0.511,1,2,0.333,1,2,12,10,13,1,0.255,0.213,0.277,0.021,17.63,28,1
0,19,23,4,23,46,0.413,0.5,3,2,0.6,2,3,14,7,14,2,0.304,0.152,0.304,0.043,17.64,29,1
0,19,21,4,23,44,0.432,0.523,3,1,0.75,1,2,12,11,12,2,0.273,0.25,0.273,0.045,17.598,30,1
0,19,22,3,22,44,0.432,0.5,1,4,0.2,3,2,10,9,15,8,0.227,0.205,0.341,0.182,17.591,31,1
0,21,21,4,25,46,0.457,0.543,4,1,0.8,4,1,18,8,12,4,0.391,0.174,0.261,0.087,17.593,32,1
0,21,22,2,23,45,0.467,0.511,3,4,0.429,2,3,15,11,11,2,0.333,0.244,0.244,0.044,17.598,33,1
0,18,27,5,23,50,0.36,0.46,3,6,0.333,1,3,13,5,17,3,0.26,0.1,0.34,0.06,17.612,34,1
0,25,15,3,28,43,0.581,0.651,3,2,0.6,2,1,13,14,8,0,0.302,0.326,0.186,0,17.604,35,1
0,25,15,5,30,45,0.556,0.667,1,0,1,4,0,14,14,14,4,0.311,0.311,0.311,0.089,17.602,36,1
0,20,21,5,25,46,0.435,0.543,3,0,1,2,2,15,12,14,6,0.326,0.261,0.304,0.13,17.592,37,1
0,21,20,4,25,45,0.467,0.556,8,0,1,1,1,15,14,10,3,0.333,0.311,0.222,0.067,17.597,38,1
0,22,20,2,24,44,0.5,0.545,3,1,0.75,2,0,14,11,11,2,0.318,0.25,0.25,0.045,17.573,39,1
0,21,19,4,25,44,0.477,0.568,5,4,0.556,3,0,15,10,15,1,0.341,0.227,0.341,0.023,17.593,40,1
0,17,31,0,17,48,0.354,0.354,2,2,0.5,4,3,13,9,15,5,0.271,0.188,0.312,0.104,17.566,41,1
0,19,22,2,21,43,0.442,0.488,3,2,0.6,1,1,9,12,18,6,0.209,0.279,0.419,0.14,17.569,42,1
0,17,27,4,21,48,0.354,0.438,4,4,0.5,1,3,18,8,13,2,0.375,0.167,0.271,0.042,17.577,43,1
0,21,25,1,22,47,0.447,0.468,4,2,0.667,1,3,9,9,17,4,0.191,0.191,0.362,0.085,17.569,44,1
0,20,22,6,26,48,0.417,0.542,7,4,0.636,2,4,13,11,12,1,0.271,0.229,0.25,0.021,17.581,45,1
0,16,25,3,19,44,0.364,0.432,4,3,0.571,4,1,12,6,15,1,0.273,0.136,0.341,0.023,17.564,46,1
0,26,21,1,27,48,0.542,0.562,9,3,0.75,1,2,13,15,12,3,0.271,0.312,0.25,0.062,17.562,47,1
0,16,28,3,19,47,0.34,0.404,2,1,0.667,4,4,13,7,11,0,0.277,0.149,0.234,0,17.558,48,1
0,21,21,2,23,44,0.477,0.523,2,5,0.286,3,1,12,11,16,3,0.273,0.25,0.364,0.068,17.555,49,1
0,19,24,3,22,46,0.413,0.478,4,0,1,2,2,17,12,13,2,0.37,0.261,0.283,0.043,17.57,50,1
0,18,23,4,22,45,0.4,0.489,3,3,0.5,2,2,10,8,17,5,0.222,0.178,0.378,0.111,17.567,51,1
0,24,18,3,27,45,0.533,0.6,2,0,1,4,2,10,16,11,1,0.222,0.356,0.244,0.022,17.558,52,1
0,24,17,4,28,45,0.533,0.622,1,0,1,4,2,15,14,8,2,0.333,0.311,0.178,0.044,17.55,53,1
0,17,25,2,19,44,0.386,0.432,3,3,0.5,1,2,12,12,17,7,0.273,0.273,0.386,0.159,17.549,54,1
0,23,19,2,25,44,0.523,0.568,8,3,0.727,2,2,13,17,12,3,0.295,0.386,0.273,0.068,17.536,55,1
0,20,26,2,22,48,0.417,0.458,7,4,0.636,0,1,16,7,13,1,0.333,0.146,0.271,0.021,17.556,56,1
0,21,22,2,23,45,0.467,0.511,6,1,0.857,2,3,6,12,15,3,0.133,0.267,0.333,0.067,17.558,57,1
0,18,24,4,22,46,0.391,0.478,2,1,0.667,1,5,17,13,12,4,0.37,0.283,0.261,0.087,17.558,58,1
0,17,22,5,22,44,0.386,0.5,3,1,0.75,1,2,11,11,16,4,0.25,0.25,0.364,0.091,17.574,59,1
0,23,19,3,26,45,0.511,0.578,1,1,0.5,1,2,13,13,14,3,0.289,0.289,0.311,0.067,17.575,60,1
0,26,16,4,30,46,0.565,0.652,3,2,0.6,3,1,14,7,18,1,0.304,0.152,0.391,0.022,17.577,61,1
0,22,21,3,25,46,0.478,0.543,4,2,0.667,2,1,10,9,15,4,0.217,0.196,0.326,0.087,17.582,62,1
0,14,30,2,16,46,0.304,0.348,2,2,0.5,3,5,9,9,8,3,0.196,0.196,0.174,0.065,17.571,63,1
0,19,22,4,23,45,0.422,0.511,3,3,0.5,4,4,13,12,13,2,0.289,0.267,0.289,0.044,17.558,64,1
0,18,24,4,22,46,0.391,0.478,1,2,0.333,2,2,10,6,21,2,0.217,0.13,0.457,0.043,17.558,65,1
0,21,25,1,22,47,0.447,0.468,3,3,0.5,2,6,15,8,11,2,0.319,0.17,0.234,0.043,17.559,66,1
0,16,25,5,21,46,0.348,0.457,1,2,0.333,2,1,7,10,16,4,0.152,0.217,0.348,0.087,17.554,67,1
0,17,26,3,20,46,0.37,0.435,2,1,0.667,2,3,9,7,18,4,0.196,0.152,0.391,0.087,17.568,68,1
0,21,24,4,25,49,0.429,0.51,0,3,0,2,2,16,8,14,5,0.327,0.163,0.286,0.102,17.573,69,1
0,18,22,5,23,45,0.4,0.511,3,0,1,1,4,15,10,13,0,0.333,0.222,0.289,0,17.575,70,1
0,19,24,3,22,46,0.413,0.478,3,1,0.75,6,4,17,9,13,5,0.37,0.196,0.283,0.109,17.58,71,1
0,22,21,3,25,46,0.478,0.543,7,1,0.875,2,3,19,11,9,0,0.413,0.239,0.196,0,17.586,72,1
0,24,21,1,25,46,0.522,0.543,2,3,0.4,4,3,8,11,14,2,0.174,0.239,0.304,0.043,17.581,73,1
0,21,22,4,25,47,0.447,0.532,3,1,0.75,1,4,16,10,17,2,0.34,0.213,0.362,0.043,17.587,74,1
0,20,20,4,24,44,0.455,0.545,0,3,0,1,1,16,12,14,3,0.364,0.273,0.318,0.068,17.591,75,1
0,19,23,3,22,45,0.422,0.489,0,1,0,1,2,10,10,17,4,0.222,0.222,0.378,0.089,17.582,76,1
0,25,22,1,26,48,0.521,0.542,5,2,0.714,3,0,12,10,10,2,0.25,0.208,0.208,0.042,17.578,77,1
0,11,29,7,18,47,0.234,0.383,1,5,0.167,1,3,13,7,17,4,0.277,0.149,0.362,0.085,17.587,78,1
0,19,24,1,20,44,0.432,0.455,2,0,1,2,4,13,11,15,5,0.295,0.25,0.341,0.114,17.589,79,1
0,19,22,4,23,45,0.422,0.511,7,2,0.778,2,2,15,13,10,3,0.333,0.289,0.222,0.067,17.592,80,1
0,23,21,4,27,48,0.479,0.562,6,2,0.75,5,4,17,9,14,4,0.354,0.188,0.292,0.083,17.596,81,1
0,16,22,5,21,43,0.372,0.488,2,1,0.667,0,3,11,6,15,0,0.256,0.14,0.349,0,17.608,82,1
0,23,16,5,28,44,0.523,0.636,3,0,1,4,3,16,13,15,3,0.364,0.295,0.341,0.068,17.604,83,1
0,21,22,3,24,46,0.457,0.522,2,1,0.667,3,3,16,7,16,5,0.348,0.152,0.348,0.109,17.602,84,1
0,16,27,4,20,47,0.34,0.426,1,2,0.333,3,3,17,8,12,3,0.362,0.17,0.255,0.064,17.596,85,1
0,20,26,2,22,48,0.417,0.458,2,3,0.4,2,1,12,8,15,5,0.25,0.167,0.312,0.104,17.599,86,1
0,22,18,3,25,43,0.512,0.581,3,3,0.5,3,2,20,11,14,2,0.465,0.256,0.326,0.047,17.595,87,1
0,17,23,4,21,44,0.386,0.477,1,1,0.5,2,2,12,10,12,3,0.273,0.227,0.273,0.068,17.593,88,1
0,23,19,4,27,46,0.5,0.587,3,1,0.75,3,4,11,12,15,2,0.239,0.261,0.326,0.043,17.595,89,1
0,18,22,4,22,44,0.409,0.5,5,1,0.833,2,3,10,9,18,3,0.227,0.205,0.409,0.068,17.603,90,1
0,23,19,2,25,44,0.523,0.568,2,2,0.5,1,2,13,12,13,1,0.295,0.273,0.295,0.023,17.603,91,1
0,23,19,3,26,45,0.511,0.578,2,3,0.4,1,2,13,15,13,1,0.289,0.333,0.289,0.022,17.605,92,1
0,20,24,3,23,47,0.426,0.489,4,2,0.667,2,4,11,10,15,4,0.234,0.213,0.319,0.085,17.596,93,1
0,15,29,2,17,46,0.326,0.37,1,1,0.5,0,5,15,8,15,3,0.326,0.174,0.326,0.065,17.6,94,1
0,12,27,5,17,44,0.273,0.386,3,4,0.429,2,3,17,6,14,4,0.386,0.136,0.318,0.091,17.605,95,1
0,19,20,5,24,44,0.432,0.545,4,0,1,2,5,15,11,15,2,0.341,0.25,0.341,0.045,17.6,96,1
0,20,23,4,24,47,0.426,0.511,1,3,0.25,4,5,16,6,14,3,0.34,0.128,0.298,0.064,17.387,1,3
0,20,24,3,23,47,0.426,0.489,1,2,0.333,3,3,14,6,18,2,0.298,0.128,0.383,0.043,17.409,2,3
0,13,26,9,22,48,0.271,0.458,2,5,0.286,0,2,13,9,17,2,0.271,0.188,0.354,0.042,17.878,3,3
0,13,24,7,20,44,0.295,0.455,4,2,0.667,2,5,10,9,19,4,0.227,0.205,0.432,0.091,17.75,4,3
0,14,25,7,21,46,0.304,0.457,3,3,0.5,4,2,13,5,19,4,0.283,0.109,0.413,0.087,17.81,5,3
0,17,23,4,21,44,0.386,0.477,2,5,0.286,4,2,16,7,13,3,0.364,0.159,0.295,0.068,17.746,6,3
0,19,24,2,21,45,0.422,0.467,4,2,0.667,3,1,15,6,15,0,0.333,0.133,0.333,0,17.748,7,3
0,24,17,3,27,44,0.545,0.614,7,1,0.875,4,1,12,11,11,1,0.273,0.25,0.25,0.023,17.778,8,3
0,25,18,4,29,47,0.532,0.617,4,3,0.571,2,1,13,14,12,1,0.277,0.298,0.255,0.021,17.828,9,3
0,20,20,5,25,45,0.444,0.556,1,3,0.25,3,1,13,6,16,3,0.289,0.133,0.356,0.067,17.747,10,3
0,20,19,6,26,45,0.444,0.578,4,1,0.8,1,1,16,14,13,2,0.356,0.311,0.289,0.044,17.775,11,3
0,15,28,5,20,48,0.312,0.417,1,6,0.143,1,3,16,7,14,5,0.333,0.146,0.292,0.104,17.778,12,3
0,25,18,4,29,47,0.532,0.617,3,2,0.6,3,2,17,10,12,1,0.362,0.213,0.255,0.021,17.827,13,3
0,22,21,2,24,45,0.489,0.533,3,1,0.75,5,2,11,10,13,2,0.244,0.222,0.289,0.044,17.798,14,3
0,15,27,4,19,46,0.326,0.413,4,4,0.5,0,2,14,9,20,6,0.304,0.196,0.435,0.13,17.808,15,3
0,16,24,3,19,43,0.372,0.442,2,3,0.4,3,2,7,10,16,2,0.163,0.233,0.372,0.047,17.763,16,3
0,24,20,2,26,46,0.522,0.565,6,0,1,4,5,13,12,12,3,0.283,0.261,0.261,0.065,17.747,17,3
0,22,16,6,28,44,0.5,0.636,3,2,0.6,4,2,13,11,14,1,0.295,0.25,0.318,0.023,17.717,18,3
0,21,22,3,24,46,0.457,0.522,4,3,0.571,5,1,14,9,16,1,0.304,0.196,0.348,0.022,17.724,19,3
0,16,28,1,17,45,0.356,0.378,4,6,0.4,1,2,15,11,10,0,0.333,0.244,0.222,0,17.728,20,3
0,19,27,1,20,47,0.404,0.426,0,6,0,4,1,13,9,16,1,0.277,0.191,0.34,0.021,17.683,21,3
0,14,28,3,17,45,0.311,0.378,3,1,0.75,0,3,19,9,9,1,0.422,0.2,0.2,0.022,17.672,22,3
0,19,22,4,23,45,0.422,0.511,2,0,1,4,3,11,10,12,0,0.244,0.222,0.267,0,17.671,23,3
0,19,27,1,20,47,0.404,0.426,4,2,0.667,0,3,16,8,11,3,0.34,0.17,0.234,0.064,17.682,24,3
0,17,25,5,22,47,0.362,0.468,1,3,0.25,2,4,12,12,10,2,0.255,0.255,0.213,0.043,17.664,25,3
0,19,18,7,26,44,0.432,0.591,2,2,0.5,3,1,18,8,14,2,0.409,0.182,0.318,0.045,17.655,26,3
0,22,22,3,25,47,0.468,0.532,3,1,0.75,3,3,16,13,11,4,0.34,0.277,0.234,0.085,17.673,27,3
0,20,20,6,26,46,0.435,0.565,3,0,1,1,1,9,12,12,2,0.196,0.261,0.261,0.043,17.682,28,3
0,18,26,4,22,48,0.375,0.458,3,3,0.5,1,0,10,8,13,6,0.208,0.167,0.271,0.125,17.679,29,3
0,15,19,10,25,44,0.341,0.568,2,1,0.667,0,1,16,7,17,5,0.364,0.159,0.386,0.114,17.693,30,3
0,20,24,0,20,44,0.455,0.455,2,2,0.5,2,0,10,11,18,2,0.227,0.25,0.409,0.045,17.68,31,3
0,20,21,3,23,44,0.455,0.523,2,3,0.4,0,3,16,11,17,3,0.364,0.25,0.386,0.068,17.702,32,3
0,22,24,1,23,47,0.468,0.489,5,1,0.833,3,3,11,14,13,3,0.234,0.298,0.277,0.064,17.699,33,3
0,23,19,2,25,44,0.523,0.568,4,2,0.667,3,3,17,13,11,3,0.386,0.295,0.25,0.068,17.689,34,3
0,21,19,5,26,45,0.467,0.578,3,2,0.6,3,1,12,8,14,3,0.267,0.178,0.311,0.067,17.685,35,3
0,23,19,5,28,47,0.489,0.596,4,2,0.667,3,1,12,12,13,2,0.255,0.255,0.277,0.043,17.688,36,3
0,18,24,7,25,49,0.367,0.51,2,0,1,3,5,19,4,17,2,0.388,0.082,0.347,0.041,17.691,37,3
0,24,19,4,28,47,0.511,0.596,6,2,0.75,3,3,11,12,14,4,0.234,0.255,0.298,0.085,17.689,38,3
0,21,22,7,28,50,0.42,0.56,2,2,0.5,4,1,13,12,15,4,0.26,0.24,0.3,0.08,17.698,39,3
0,24,23,2,26,49,0.49,0.531,1,0,1,5,3,15,13,12,2,0.306,0.265,0.245,0.041,17.67,40,3
0,21,21,4,25,46,0.457,0.543,3,1,0.75,0,2,16,14,9,1,0.348,0.304,0.196,0.022,17.667,41,3
0,19,23,3,22,45,0.422,0.489,3,0,1,1,1,6,12,19,3,0.133,0.267,0.422,0.067,17.679,42,3
0,18,24,4,22,46,0.391,0.478,1,2,0.333,4,3,9,8,15,4,0.196,0.174,0.326,0.087,17.673,43,3
0,16,27,3,19,46,0.348,0.413,2,3,0.4,1,6,11,11,12,1,0.239,0.239,0.261,0.022,17.679,44,3
0,21,23,1,22,45,0.467,0.489,1,1,0.5,3,2,15,10,12,4,0.333,0.222,0.267,0.089,17.669,45,3
0,16,24,5,21,45,0.356,0.467,4,3,0.571,0,2,13,8,16,4,0.289,0.178,0.356,0.089,17.669,46,3
0,23,18,5,28,46,0.5,0.609,4,3,0.571,2,1,11,10,15,3,0.239,0.217,0.326,0.065,17.682,47,3
0,21,21,3,24,45,0.467,0.533,3,1,0.75,1,1,14,11,13,3,0.311,0.244,0.289,0.067,17.679,48,3
0,15,30,3,18,48,0.312,0.375,5,3,0.625,2,2,10,7,18,1,0.208,0.146,0.375,0.021,17.687,49,3
0,24,18,4,28,46,0.522,0.609,7,6,0.538,5,2,14,12,9,0,0.304,0.261,0.196,0,17.679,50,3
0,23,21,2,25,46,0.5,0.543,3,2,0.6,0,2,11,10,13,1,0.239,0.217,0.283,0.022,17.675,51,3
0,21,22,4,25,47,0.447,0.532,2,0,1,5,2,16,10,11,3,0.34,0.213,0.234,0.064,17.65,52,3
0,20,20,4,24,44,0.455,0.545,4,1,0.8,2,0,11,13,14,4,0.25,0.295,0.318,0.091,17.64,53,3
0,14,33,2,16,49,0.286,0.327,1,5,0.167,0,2,15,8,21,9,0.306,0.163,0.429,0.184,17.644,54,3
0,15,23,6,21,44,0.341,0.477,4,4,0.5,3,1,12,8,14,3,0.273,0.182,0.318,0.068,17.638,55,3
0,10,34,5,15,49,0.204,0.306,2,1,0.667,2,4,22,5,6,3,0.449,0.102,0.122,0.061,17.632,56,3
0,28,15,1,29,44,0.636,0.659,6,1,0.857,4,1,11,14,11,0,0.25,0.318,0.25,0,17.614,57,3
0,22,17,5,27,44,0.5,0.614,6,3,0.667,3,1,8,10,18,2,0.182,0.227,0.409,0.045,17.628,58,3
0,15,28,4,19,47,0.319,0.404,6,3,0.667,1,1,17,7,19,2,0.362,0.149,0.404,0.043,17.641,59,3
0,21,20,5,26,46,0.457,0.565,0,0,0,2,2,18,6,17,1,0.391,0.13,0.37,0.022,17.644,60,3
0,18,22,4,22,44,0.409,0.5,6,3,0.667,1,1,14,12,17,6,0.318,0.273,0.386,0.136,17.651,61,3
0,22,22,3,25,47,0.468,0.532,7,1,0.875,3,1,15,11,13,4,0.319,0.234,0.277,0.085,17.634,62,3
0,18,23,5,23,46,0.391,0.5,4,4,0.5,4,2,12,7,17,4,0.261,0.152,0.37,0.087,17.634,63,3
0,17,19,7,24,43,0.395,0.558,1,2,0.333,0,4,20,10,14,5,0.465,0.233,0.326,0.116,17.64,64,3
0,18,22,5,23,45,0.4,0.511,4,1,0.8,0,1,14,11,15,4,0.311,0.244,0.333,0.089,17.649,65,3
0,18,27,1,19,46,0.391,0.413,2,3,0.4,5,3,11,7,20,7,0.239,0.152,0.435,0.152,17.663,66,3
0,18,22,6,24,46,0.391,0.522,1,2,0.333,1,3,19,8,12,0,0.413,0.174,0.261,0,17.67,67,3
0,18,24,3,21,45,0.4,0.467,4,2,0.667,3,2,14,10,10,0,0.311,0.222,0.222,0,17.663,68,3
0,19,20,6,25,45,0.422,0.556,5,3,0.625,3,3,11,9,19,3,0.244,0.2,0.422,0.067,17.662,69,3
0,20,27,0,20,47,0.426,0.426,3,0,1,1,6,11,15,8,5,0.234,0.319,0.17,0.106,17.652,70,3
0,20,24,2,22,46,0.435,0.478,5,4,0.556,4,2,12,12,15,4,0.261,0.261,0.326,0.087,17.662,71,3
0,21,20,3,24,44,0.477,0.545,2,4,0.333,1,1,11,13,14,2,0.25,0.295,0.318,0.045,17.668,72,3
0,21,19,3,24,43,0.488,0.558,5,1,0.833,2,1,19,9,11,0,0.442,0.209,0.256,0,17.67,73,3
0,26,17,4,30,47,0.553,0.638,1,2,0.333,4,2,13,13,10,0,0.277,0.277,0.213,0,17.669,74,3
0,18,23,4,22,45,0.4,0.489,1,0,1,2,3,14,11,13,2,0.311,0.244,0.289,0.044,17.676,75,3
0,16,24,4,20,44,0.364,0.455,4,0,1,3,3,12,11,14,4,0.273,0.25,0.318,0.091,17.674,76,3
0,19,26,3,22,48,0.396,0.458,1,3,0.25,4,2,18,7,17,2,0.375,0.146,0.354,0.042,17.676,77,3
0,19,22,2,21,43,0.442,0.488,1,1,0.5,1,2,13,10,18,5,0.302,0.233,0.419,0.116,17.68,78,3
0,18,25,0,18,43,0.419,0.419,2,1,0.667,0,1,15,13,10,1,0.349,0.302,0.233,0.023,17.686,79,3
0,24,16,4,28,44,0.545,0.636,5,0,1,2,1,14,8,12,1,0.318,0.182,0.273,0.023,17.692,80,3
0,16,28,3,19,47,0.34,0.404,4,1,0.8,2,3,16,4,15,2,0.34,0.085,0.319,0.043,17.68,81,3
0,16,25,4,20,45,0.356,0.444,4,4,0.5,2,3,15,14,14,4,0.333,0.311,0.311,0.089,17.68,82,3
0,15,27,4,19,46,0.326,0.413,2,3,0.4,2,2,18,8,12,7,0.391,0.174,0.261,0.152,17.677,83,3
0,23,17,5,28,45,0.511,0.622,0,1,0,2,1,11,15,13,1,0.244,0.333,0.289,0.022,17.671,84,3
0,21,23,3,24,47,0.447,0.511,5,2,0.714,1,3,13,10,15,4,0.277,0.213,0.319,0.085,17.667,85,3
0,21,24,3,24,48,0.438,0.5,6,3,0.667,1,5,15,11,13,2,0.312,0.229,0.271,0.042,17.669,86,3
0,15,23,7,22,45,0.333,0.489,1,2,0.333,2,3,15,7,15,2,0.333,0.156,0.333,0.044,17.674,87,3
0,21,20,3,24,44,0.477,0.545,1,0,1,3,2,25,15,6,0,0.568,0.341,0.136,0,17.678,88,3
0,15,25,6,21,46,0.326,0.457,1,3,0.25,2,2,10,7,12,3,0.217,0.152,0.261,0.065,17.679,89,3
0,17,25,2,19,44,0.386,0.432,3,3,0.5,0,3,21,9,10,2,0.477,0.205,0.227,0.045,17.68,90,3
0,19,22,5,24,46,0.413,0.522,3,2,0.6,1,3,11,5,19,2,0.239,0.109,0.413,0.043,17.679,91,3
0,18,25,2,20,45,0.4,0.444,4,4,0.5,3,2,11,11,14,3,0.244,0.244,0.311,0.067,17.68,92,3
0,14,24,8,22,46,0.304,0.478,4,2,0.667,2,1,19,6,12,2,0.413,0.13,0.261,0.043,17.681,93,3
0,29,16,4,33,49,0.592,0.673,5,3,0.625,1,0,16,15,11,1,0.327,0.306,0.224,0.02,17.682,94,3
0,21,21,1,22,43,0.488,0.512,4,2,0.667,0,1,14,15,10,3,0.326,0.349,0.233,0.07,17.682,95,3
0,25,21,1,26,47,0.532,0.553,0,4,0,3,2,17,14,13,2,0.362,0.298,0.277,0.043,17.682,96,3
0,17,22,8,25,47,0.362,0.532,2,4,0.333,1,3,15,8,17,2,0.319,0.17,0.362,0.043,18.032,1,3
0,24,18,4,28,46,0.522,0.609,2,3,0.4,4,1,8,13,13,3,0.174,0.283,0.283,0.065,17.644,2,3
0,19,21,4,23,44,0.432,0.523,6,2,0.75,1,3,16,14,10,2,0.364,0.318,0.227,0.045,17.349,3,3
0,19,20,6,25,45,0.422,0.556,3,2,0.6,0,2,13,8,15,5,0.289,0.178,0.333,0.111,17.571,4,3
0,21,22,2,23,45,0.467,0.511,2,2,0.5,1,2,6,14,15,4,0.133,0.311,0.333,0.089,17.544,5,3
0,23,21,0,23,44,0.523,0.523,6,1,0.857,2,1,10,12,11,0,0.227,0.273,0.25,0,17.503,6,3
0,21,21,3,24,45,0.467,0.533,3,2,0.6,6,3,12,12,14,3,0.267,0.267,0.311,0.067,17.474,7,3
0,21,22,3,24,46,0.457,0.522,4,0,1,1,3,17,15,13,1,0.37,0.326,0.283,0.022,17.568,8,3
0,20,22,4,24,46,0.435,0.522,2,1,0.667,0,5,13,11,14,3,0.283,0.239,0.304,0.065,17.624,9,3
0,19,20,4,23,43,0.442,0.535,3,3,0.5,0,1,17,7,18,4,0.395,0.163,0.419,0.093,17.721,10,3
0,17,25,4,21,46,0.37,0.457,4,2,0.667,3,0,16,6,18,4,0.348,0.13,0.391,0.087,17.681,11,3
0,21,20,3,24,44,0.477,0.545,3,3,0.5,2,3,19,12,11,1,0.432,0.273,0.25,0.023,17.704,12,3
0,25,15,6,31,46,0.543,0.674,3,2,0.6,5,1,15,12,11,0,0.326,0.261,0.239,0,17.651,13,3
0,21,24,1,22,46,0.457,0.478,2,3,0.4,1,2,20,10,11,1,0.435,0.217,0.239,0.022,17.648,14,3
0,22,18,3,25,43,0.512,0.581,6,6,0.5,4,2,8,9,17,4,0.186,0.209,0.395,0.093,17.657,15,3
0,23,21,2,25,46,0.5,0.543,4,2,0.667,4,3,19,11,8,2,0.413,0.239,0.174,0.043,17.651,16,3
0,18,22,3,21,43,0.419,0.488,3,0,1,1,2,13,11,10,0,0.302,0.256,0.233,0,17.617,17,3
0,15,27,4,19,46,0.326,0.413,1,2,0.333,3,3,19,6,17,5,0.413,0.13,0.37,0.109,17.622,18,3
0,17,20,7,24,44,0.386,0.545,2,2,0.5,1,1,20,8,16,2,0.455,0.182,0.364,0.045,17.655,19,3
0,13,31,1,14,45,0.289,0.311,4,3,0.571,0,4,10,8,15,3,0.222,0.178,0.333,0.067,17.682,20,3
0,21,19,6,27,46,0.457,0.587,8,2,0.8,2,2,12,10,15,3,0.261,0.217,0.326,0.065,17.704,21,3
0,16,26,3,19,45,0.356,0.422,4,3,0.571,2,4,9,9,15,4,0.2,0.2,0.333,0.089,17.713,22,3
0,17,24,5,22,46,0.37,0.478,0,4,0,3,5,13,11,14,4,0.283,0.239,0.304,0.087,17.743,23,3
0,22,20,4,26,46,0.478,0.565,0,4,0,4,3,11,12,13,4,0.239,0.261,0.283,0.087,17.742,24,3
0,19,23,4,23,46,0.413,0.5,3,3,0.5,0,4,17,14,10,1,0.37,0.304,0.217,0.022,17.756,25,3
0,23,17,5,28,45,0.511,0.622,5,1,0.833,4,4,14,14,10,3,0.311,0.311,0.222,0.067,17.736,26,3
0,18,22,6,24,46,0.391,0.522,2,1,0.667,0,2,15,8,16,3,0.326,0.174,0.348,0.065,17.755,27,3
0,23,17,5,28,45,0.511,0.622,5,0,1,2,3,14,14,12,2,0.311,0.311,0.267,0.044,17.768,28,3
0,22,21,3,25,46,0.478,0.543,4,4,0.5,2,3,14,10,17,4,0.304,0.217,0.37,0.087,17.784,29,3
0,22,19,4,26,45,0.489,0.578,4,0,1,1,3,14,11,14,3,0.311,0.244,0.311,0.067,17.773,30,3
0,15,24,5,20,44,0.341,0.455,3,2,0.6,0,0,13,8,16,5,0.295,0.182,0.364,0.114,17.773,31,3
0,23,20,6,29,49,0.469,0.592,2,2,0.5,3,3,15,10,19,3,0.306,0.204,0.388,0.061,17.765,32,3
0,22,24,2,24,48,0.458,0.5,2,3,0.4,2,1,12,11,16,5,0.25,0.229,0.333,0.104,17.784,33,3
0,20,21,4,24,45,0.444,0.533,0,2,0,3,2,13,8,12,2,0.289,0.178,0.267,0.044,17.764,34,3
0,23,18,5,28,46,0.5,0.609,4,3,0.571,3,0,16,8,19,4,0.348,0.174,0.413,0.087,17.761,35,3
0,17,22,5,22,44,0.386,0.5,3,3,0.5,0,2,12,10,19,5,0.273,0.227,0.432,0.114,17.772,36,3
0,19,23,3,22,45,0.422,0.489,4,0,1,0,2,16,8,18,3,0.356,0.178,0.4,0.067,17.777,37,3
0,20,18,5,25,43,0.465,0.581,5,2,0.714,0,2,12,11,17,2,0.279,0.256,0.395,0.047,17.801,38,3
0,19,24,3,22,46,0.413,0.478,4,2,0.667,1,2,10,11,11,1,0.217,0.239,0.239,0.022,17.784,39,3
0,18,25,4,22,47,0.383,0.468,2,3,0.4,3,2,14,8,16,5,0.298,0.17,0.34,0.106,17.781,40,3
