,player_win,player_loss,push,total_hands,win_pct,win_push,win_push_pct,doubles_won,doubles_lost,doubles_won_pct,player_bj,dealer_bj,dealer_high_card,dealer_low_card,dealer_bust,dealer_draw,dealer_stand,dealer_bust_pct,dealer_draw_pct,dealer_stand_pct,dealer_avg_hand,num_of_shuffles,shuffle_method
0,26,19,1,46,0.565,27,0.587,6,0,1.0,4,1,32,14,16,11,19,0.348,0.239,0.413,18.031,95,riffle_clumpy
0,23,23,1,47,0.489,24,0.511,5,4,0.556,2,6,36,11,15,14,18,0.319,0.298,0.383,18.029,96,riffle_clumpy
0,20,23,4,47,0.426,24,0.511,4,3,0.571,2,1,26,21,11,20,16,0.234,0.426,0.34,18.467,1,riffle_clumpy
0,23,19,2,44,0.523,25,0.568,5,4,0.556,1,0,25,19,12,19,13,0.273,0.432,0.295,18.362,2,riffle_clumpy
0,20,29,1,50,0.4,21,0.42,2,4,0.333,2,3,29,21,15,18,17,0.3,0.36,0.34,18.317,3,riffle_clumpy
0,18,24,5,47,0.383,23,0.489,4,0,1.0,3,3,25,22,12,17,18,0.255,0.362,0.383,18.327,4,riffle_clumpy
0,25,20,1,46,0.543,26,0.565,5,2,0.714,3,1,26,20,14,17,15,0.304,0.37,0.326,18.287,5,riffle_clumpy
0,21,25,1,47,0.447,22,0.468,4,1,0.8,2,5,31,16,14,16,17,0.298,0.34,0.362,18.129,6,riffle_clumpy
0,20,26,1,47,0.426,21,0.447,5,2,0.714,3,1,28,19,8,18,21,0.17,0.383,0.447,18.056,7,riffle_clumpy
0,15,33,2,50,0.3,17,0.34,2,2,0.5,1,4,30,20,10,20,20,0.2,0.4,0.4,18.136,8,riffle_clumpy
0,20,24,4,48,0.417,24,0.5,1,3,0.25,1,1,34,14,12,18,18,0.25,0.375,0.375,18.18,9,riffle_clumpy
0,22,21,3,46,0.478,25,0.543,4,2,0.667,0,1,26,20,17,13,16,0.37,0.283,0.348,18.211,10,riffle_clumpy
0,20,24,4,48,0.417,24,0.5,4,2,0.667,5,2,32,16,12,15,21,0.25,0.312,0.438,18.196,11,riffle_clumpy
0,22,26,2,50,0.44,24,0.48,3,1,0.75,6,2,30,20,10,17,23,0.2,0.34,0.46,18.083,12,riffle_clumpy
0,16,26,5,47,0.34,21,0.447,2,2,0.5,2,2,25,22,11,18,18,0.234,0.383,0.383,18.103,13,riffle_clumpy
0,19,25,3,47,0.404,22,0.468,3,3,0.5,1,1,29,18,15,16,16,0.319,0.34,0.34,18.096,14,riffle_clumpy
0,19,24,2,45,0.422,21,0.467,6,2,0.75,1,1,26,19,13,15,17,0.289,0.333,0.378,18.117,15,riffle_clumpy
0,19,18,8,45,0.422,27,0.6,3,1,0.75,0,3,29,16,13,18,14,0.289,0.4,0.311,18.124,16,riffle_clumpy
0,21,23,4,48,0.438,25,0.521,4,1,0.8,0,1,29,19,7,22,19,0.146,0.458,0.396,18.113,17,riffle_clumpy
0,19,25,1,45,0.422,20,0.444,5,3,0.625,0,2,29,16,13,11,21,0.289,0.244,0.467,18.115,18,riffle_clumpy
0,22,22,5,49,0.449,27,0.551,1,2,0.333,4,3,28,21,16,14,19,0.327,0.286,0.388,18.107,19,riffle_clumpy
0,19,25,2,46,0.413,21,0.457,4,1,0.8,3,4,27,19,10,18,18,0.217,0.391,0.391,18.1,20,riffle_clumpy
0,19,22,4,45,0.422,23,0.511,4,1,0.8,3,1,26,19,11,15,19,0.244,0.333,0.422,18.115,21,riffle_clumpy
0,25,17,2,44,0.568,27,0.614,2,0,1.0,2,2,28,16,17,13,14,0.386,0.295,0.318,18.112,22,riffle_clumpy
0,21,23,3,47,0.447,24,0.511,4,3,0.571,3,2,27,20,9,19,19,0.191,0.404,0.404,18.103,23,riffle_clumpy
0,19,21,7,47,0.404,26,0.553,3,3,0.5,2,3,33,14,11,16,20,0.234,0.34,0.426,18.106,24,riffle_clumpy
0,17,28,2,47,0.362,19,0.404,3,2,0.6,3,4,28,19,9,19,19,0.191,0.404,0.404,18.098,25,riffle_clumpy
0,28,19,1,48,0.583,29,0.604,2,0,1.0,4,2,33,15,19,8,21,0.396,0.167,0.438,18.087,26,riffle_clumpy
0,23,21,3,47,0.489,26,0.553,4,1,0.8,3,3,30,17,15,14,18,0.319,0.298,0.383,18.103,27,riffle_clumpy
0,22,21,4,47,0.468,26,0.553,5,4,0.556,1,3,30,17,15,11,21,0.319,0.234,0.447,18.106,28,riffle_clumpy
0,20,23,0,43,0.465,20,0.465,7,2,0.778,1,3,27,16,15,15,13,0.349,0.349,0.302,18.106,29,riffle_clumpy
0,20,25,2,47,0.426,22,0.468,2,3,0.4,3,3,25,22,12,15,20,0.255,0.319,0.426,18.12,30,riffle_clumpy
0,13,29,3,45,0.289,16,0.356,4,2,0.667,0,3,26,19,10,20,15,0.222,0.444,0.333,18.116,31,riffle_clumpy
0,22,25,3,50,0.44,25,0.5,4,4,0.5,4,5,28,22,11,20,19,0.22,0.4,0.38,18.116,32,riffle_clumpy
0,20,22,4,46,0.435,24,0.522,4,3,0.571,1,0,26,20,10,19,17,0.217,0.413,0.37,18.128,33,riffle_clumpy
0,22,21,2,45,0.489,24,0.533,7,0,1.0,2,1,25,20,16,14,15,0.356,0.311,0.333,18.116,34,riffle_clumpy
0,16,26,5,47,0.34,21,0.447,1,3,0.25,2,5,28,19,7,20,20,0.149,0.426,0.426,18.11,35,riffle_clumpy
0,17,31,0,48,0.354,17,0.354,1,5,0.167,1,4,31,17,13,15,20,0.271,0.312,0.417,18.113,36,riffle_clumpy
0,24,23,1,48,0.5,25,0.521,5,3,0.625,2,7,33,15,13,14,21,0.271,0.292,0.438,18.102,37,riffle_clumpy
0,23,22,1,46,0.5,24,0.522,0,1,0.0,5,2,26,20,14,17,15,0.304,0.37,0.326,18.087,38,riffle_clumpy
0,15,24,7,46,0.326,22,0.478,3,4,0.429,2,5,32,14,5,18,23,0.109,0.391,0.5,18.1,39,riffle_clumpy
0,26,14,2,42,0.619,28,0.667,6,3,0.667,2,2,24,18,19,13,10,0.452,0.31,0.238,18.093,40,riffle_clumpy
0,19,25,2,46,0.413,21,0.457,3,5,0.375,3,1,26,20,12,17,17,0.261,0.37,0.37,18.079,41,riffle_clumpy
0,19,30,0,49,0.388,19,0.388,5,4,0.556,1,1,29,20,12,14,23,0.245,0.286,0.469,18.066,42,riffle_clumpy
0,16,29,1,46,0.348,17,0.37,3,5,0.375,1,3,33,13,11,16,19,0.239,0.348,0.413,18.081,43,riffle_clumpy
0,24,23,2,49,0.49,26,0.531,4,1,0.8,1,0,29,20,16,18,15,0.327,0.367,0.306,18.08,44,riffle_clumpy
0,16,21,9,46,0.348,25,0.543,1,2,0.333,2,1,25,21,9,21,16,0.196,0.457,0.348,18.087,45,riffle_clumpy
0,22,22,4,48,0.458,26,0.542,8,1,0.889,2,1,28,20,9,18,21,0.188,0.375,0.438,18.09,46,riffle_clumpy
0,18,23,3,44,0.409,21,0.477,3,4,0.429,2,0,27,17,11,18,15,0.25,0.409,0.341,18.107,47,riffle_clumpy
0,22,23,2,47,0.468,24,0.511,1,1,0.5,3,1,24,23,13,19,15,0.277,0.404,0.319,18.112,48,riffle_clumpy
0,19,26,5,50,0.38,24,0.48,1,0,1.0,5,3,35,15,10,17,23,0.2,0.34,0.46,18.09,49,riffle_clumpy
0,18,30,1,49,0.367,19,0.388,3,4,0.429,0,1,23,26,10,21,18,0.204,0.429,0.367,18.108,50,riffle_clumpy
0,20,17,10,47,0.426,30,0.638,1,3,0.25,2,3,26,21,15,14,18,0.319,0.298,0.383,18.105,51,riffle_clumpy
0,25,21,2,48,0.521,27,0.562,2,1,0.667,1,2,27,21,16,15,17,0.333,0.312,0.354,18.111,52,riffle_clumpy
0,23,18,4,45,0.511,27,0.6,2,2,0.5,3,2,27,18,14,16,15,0.311,0.356,0.333,18.103,53,riffle_clumpy
0,22,20,2,44,0.5,24,0.545,1,4,0.2,2,2,30,14,16,16,12,0.364,0.364,0.273,18.103,54,riffle_clumpy
0,17,24,5,46,0.37,22,0.478,3,2,0.6,2,10,29,17,12,15,19,0.261,0.326,0.413,18.106,55,riffle_clumpy
0,20,22,4,46,0.435,24,0.522,2,4,0.333,3,2,35,11,13,14,19,0.283,0.304,0.413,18.111,56,riffle_clumpy
0,22,24,0,46,0.478,22,0.478,7,4,0.636,1,1,30,16,17,15,14,0.37,0.326,0.304,18.11,57,riffle_clumpy
0,18,27,3,48,0.375,21,0.438,1,2,0.333,2,2,31,17,11,19,18,0.229,0.396,0.375,18.111,58,riffle_clumpy
0,18,27,1,46,0.391,19,0.413,1,0,1.0,1,1,26,20,14,13,19,0.304,0.283,0.413,18.106,59,riffle_clumpy
0,18,27,2,47,0.383,20,0.426,4,2,0.667,1,5,34,13,14,14,19,0.298,0.298,0.404,18.102,60,riffle_clumpy
0,30,11,3,44,0.682,33,0.75,3,0,1.0,2,1,23,21,18,16,10,0.409,0.364,0.227,18.098,61,riffle_clumpy
0,22,22,4,48,0.458,26,0.542,0,3,0.0,2,3,32,16,15,18,15,0.312,0.375,0.312,18.106,62,riffle_clumpy
0,24,16,6,46,0.522,30,0.652,5,2,0.714,1,3,23,23,17,16,13,0.37,0.348,0.283,18.109,63,riffle_clumpy
0,19,26,3,48,0.396,22,0.458,4,4,0.5,3,4,24,24,13,18,17,0.271,0.375,0.354,18.102,64,riffle_clumpy
0,18,25,4,47,0.383,22,0.468,3,2,0.6,3,7,26,21,14,13,20,0.298,0.277,0.426,18.102,65,riffle_clumpy
0,19,24,4,47,0.404,23,0.489,7,2,0.778,1,4,25,22,6,20,21,0.128,0.426,0.447,18.101,66,riffle_clumpy
0,28,17,3,48,0.583,31,0.646,7,3,0.7,4,2,29,19,15,14,19,0.312,0.292,0.396,18.1,67,riffle_clumpy
0,17,26,3,46,0.37,20,0.435,2,2,0.5,2,2,28,18,6,20,20,0.13,0.435,0.435,18.095,68,riffle_clumpy
0,21,21,4,46,0.457,25,0.543,3,0,1.0,1,1,31,15,9,16,21,0.196,0.348,0.457,18.098,69,riffle_clumpy
0,21,25,1,47,0.447,22,0.468,5,4,0.556,4,0,25,22,12,16,19,0.255,0.34,0.404,18.093,70,riffle_clumpy
0,25,23,4,52,0.481,29,0.558,5,2,0.714,2,1,26,26,14,18,20,0.269,0.346,0.385,18.096,71,riffle_clumpy
0,19,22,7,48,0.396,26,0.542,5,4,0.556,2,2,33,15,11,13,24,0.229,0.271,0.5,18.089,72,riffle_clumpy
0,20,23,3,46,0.435,23,0.5,5,1,0.833,2,1,27,19,15,13,18,0.326,0.283,0.391,18.086,73,riffle_clumpy
0,16,27,3,46,0.348,19,0.413,2,4,0.333,2,3,28,18,10,14,22,0.217,0.304,0.478,18.093,74,riffle_clumpy
0,18,24,3,45,0.4,21,0.467,2,1,0.667,1,1,25,20,14,18,13,0.311,0.4,0.289,18.097,75,riffle_clumpy
0,22,26,3,51,0.431,25,0.49,4,3,0.571,2,1,26,25,17,22,12,0.333,0.431,0.235,18.094,76,riffle_clumpy
0,22,22,2,46,0.478,24,0.522,1,2,0.333,0,1,26,20,18,15,13,0.391,0.326,0.283,18.104,77,riffle_clumpy
0,25,21,1,47,0.532,26,0.553,6,5,0.545,4,3,28,19,13,14,20,0.277,0.298,0.426,18.093,78,riffle_clumpy
0,18,24,4,46,0.391,22,0.478,2,2,0.5,1,2,28,18,12,19,15,0.261,0.413,0.326,18.097,79,riffle_clumpy
0,26,18,1,45,0.578,27,0.6,0,1,0.0,3,1,23,22,17,16,12,0.378,0.356,0.267,18.091,80,riffle_clumpy
0,23,29,1,53,0.434,24,0.453,5,2,0.714,4,4,26,27,11,22,20,0.208,0.415,0.377,18.089,81,riffle_clumpy
0,21,23,3,47,0.447,24,0.511,2,4,0.333,4,2,33,14,13,16,18,0.277,0.34,0.383,18.085,82,riffle_clumpy
0,17,28,2,47,0.362,19,0.404,2,3,0.4,1,2,30,17,14,19,14,0.298,0.404,0.298,18.085,83,riffle_clumpy
0,22,25,2,49,0.449,24,0.49,2,2,0.5,1,3,28,21,13,21,15,0.265,0.429,0.306,18.082,84,riffle_clumpy
0,20,24,1,45,0.444,21,0.467,5,5,0.5,2,2,27,18,12,13,20,0.267,0.289,0.444,18.084,85,riffle_clumpy
0,21,25,1,47,0.447,22,0.468,4,1,0.8,3,3,28,19,13,15,19,0.277,0.319,0.404,18.084,86,riffle_clumpy
0,22,21,1,44,0.5,23,0.523,5,1,0.833,2,3,30,14,14,11,19,0.318,0.25,0.432,18.087,87,riffle_clumpy
0,19,25,5,49,0.388,24,0.49,2,3,0.4,2,2,32,17,14,13,22,0.286,0.265,0.449,18.09,88,riffle_clumpy
0,18,22,5,45,0.4,23,0.511,1,3,0.25,3,0,27,18,12,17,16,0.267,0.378,0.356,18.089,89,riffle_clumpy
0,19,23,2,44,0.432,21,0.477,5,1,0.833,1,3,23,21,15,15,14,0.341,0.341,0.318,18.093,90,riffle_clumpy
0,16,27,4,47,0.34,20,0.426,0,3,0.0,0,3,28,19,13,15,19,0.277,0.319,0.404,18.102,91,riffle_clumpy
0,20,23,5,48,0.417,25,0.521,6,3,0.667,1,2,30,18,4,22,22,0.083,0.458,0.458,18.096,92,riffle_clumpy
0,17,26,3,46,0.37,20,0.435,2,2,0.5,2,2,33,13,8,15,23,0.174,0.326,0.5,18.098,93,riffle_clumpy
0,21,25,2,48,0.438,23,0.479,3,3,0.5,2,1,26,22,13,16,19,0.271,0.333,0.396,18.089,94,riffle_clumpy
0,19,22,6,47,0.404,25,0.532,1,3,0.25,1,2,30,17,10,16,21,0.213,0.34,0.447,18.091,95,riffle_clumpy
0,18,28,3,49,0.367,21,0.429,3,0,1.0,4,2,31,18,12,15,22,0.245,0.306,0.449,18.081,96,riffle_clumpy
0,25,19,4,48,0.521,29,0.604,3,3,0.5,5,1,28,20,15,11,22,0.312,0.229,0.458,17.6,1,riffle_clumpy
0,23,19,4,46,0.5,27,0.587,2,1,0.667,1,1,27,19,15,15,16,0.326,0.326,0.348,17.625,2,riffle_clumpy
0,21,23,4,48,0.438,25,0.521,1,1,0.5,6,1,32,16,9,14,25,0.188,0.292,0.521,17.633,3,riffle_clumpy
0,20,23,5,48,0.417,25,0.521,3,2,0.6,1,1,31,17,11,14,23,0.229,0.292,0.479,17.8,4,riffle_clumpy
0,20,26,0,46,0.435,20,0.435,3,1,0.75,2,2,23,23,12,14,20,0.261,0.304,0.435,17.867,5,riffle_clumpy
0,20,27,2,49,0.408,22,0.449,6,5,0.545,1,2,25,24,10,22,17,0.204,0.449,0.347,18.045,6,riffle_clumpy
0,18,27,3,48,0.375,21,0.438,2,4,0.333,3,4,24,24,12,17,19,0.25,0.354,0.396,18.044,7,riffle_clumpy
0,19,25,4,48,0.396,23,0.479,7,1,0.875,2,2,28,20,10,17,21,0.208,0.354,0.438,17.979,8,riffle_clumpy
0,28,20,1,49,0.571,29,0.592,6,2,0.75,3,3,31,18,15,11,23,0.306,0.224,0.469,17.981,9,riffle_clumpy
0,18,33,1,52,0.346,19,0.365,5,4,0.556,1,4,31,21,10,22,20,0.192,0.423,0.385,18.027,10,riffle_clumpy
0,20,25,3,48,0.417,23,0.479,2,4,0.333,1,3,28,20,15,21,12,0.312,0.438,0.25,17.987,11,riffle_clumpy
0,27,18,2,47,0.574,29,0.617,8,4,0.667,4,3,24,23,16,13,18,0.34,0.277,0.383,17.98,12,riffle_clumpy
0,17,29,3,49,0.347,20,0.408,2,3,0.4,1,3,34,15,10,19,20,0.204,0.388,0.408,18.05,13,riffle_clumpy
0,20,25,2,47,0.426,22,0.468,1,3,0.25,3,3,25,22,8,21,18,0.17,0.447,0.383,18.032,14,riffle_clumpy
0,15,26,5,46,0.326,20,0.435,4,0,1.0,2,3,30,16,8,22,16,0.174,0.478,0.348,18.045,15,riffle_clumpy
0,17,28,3,48,0.354,20,0.417,3,4,0.429,0,2,34,14,13,16,19,0.271,0.333,0.396,18.109,16,riffle_clumpy
0,25,20,2,47,0.532,27,0.574,5,3,0.625,1,1,29,18,17,14,16,0.362,0.298,0.34,18.087,17,riffle_clumpy
0,25,19,4,48,0.521,29,0.604,4,1,0.8,2,1,25,23,18,16,14,0.375,0.333,0.292,18.094,18,riffle_clumpy
0,24,20,1,45,0.533,25,0.556,4,2,0.667,2,3,26,19,15,12,18,0.333,0.267,0.4,18.086,19,riffle_clumpy
0,16,28,2,46,0.348,18,0.391,1,3,0.25,2,2,29,17,11,17,18,0.239,0.37,0.391,18.099,20,riffle_clumpy
0,22,22,1,45,0.489,23,0.511,3,4,0.429,2,5,25,20,13,15,17,0.289,0.333,0.378,18.1,21,riffle_clumpy
0,26,16,4,46,0.565,30,0.652,3,2,0.6,1,1,27,19,12,20,14,0.261,0.435,0.304,18.113,22,riffle_clumpy
0,22,22,1,45,0.489,23,0.511,1,4,0.2,3,0,23,22,15,18,12,0.333,0.4,0.267,18.125,23,riffle_clumpy
0,16,23,8,47,0.34,24,0.511,1,3,0.25,2,1,28,19,11,19,17,0.234,0.404,0.362,18.109,24,riffle_clumpy
0,18,25,3,46,0.391,21,0.457,2,4,0.333,0,0,26,20,14,20,12,0.304,0.435,0.261,18.117,25,riffle_clumpy
0,26,22,0,48,0.542,26,0.542,2,1,0.667,2,3,33,15,15,13,20,0.312,0.271,0.417,18.128,26,riffle_clumpy
0,18,23,7,48,0.375,25,0.521,2,4,0.333,3,1,30,18,9,18,21,0.188,0.375,0.438,18.138,27,riffle_clumpy
0,23,17,3,43,0.535,26,0.605,5,1,0.833,2,0,20,23,17,15,11,0.395,0.349,0.256,18.113,28,riffle_clumpy
0,22,21,2,45,0.489,24,0.533,3,1,0.75,3,0,27,18,13,16,16,0.289,0.356,0.356,18.101,29,riffle_clumpy
0,20,24,4,48,0.417,24,0.5,4,1,0.8,1,3,25,23,12,22,14,0.25,0.458,0.292,18.096,30,riffle_clumpy
0,20,21,5,46,0.435,25,0.543,1,3,0.25,2,2,28,18,12,17,17,0.261,0.37,0.37,18.103,31,riffle_clumpy
0,20,22,2,44,0.455,22,0.5,4,3,0.571,1,2,24,20,13,19,12,0.295,0.432,0.273,18.107,32,riffle_clumpy
0,16,24,2,42,0.381,18,0.429,2,2,0.5,0,1,24,18,12,21,9,0.286,0.5,0.214,18.101,33,riffle_clumpy
0,23,20,0,43,0.535,23,0.535,5,1,0.833,0,3,24,19,13,15,15,0.302,0.349,0.349,18.11,34,riffle_clumpy
0,16,26,5,47,0.34,21,0.447,3,1,0.75,1,2,33,14,9,13,25,0.191,0.277,0.532,18.108,35,riffle_clumpy
0,15,26,4,45,0.333,19,0.422,3,3,0.5,3,3,27,18,6,19,20,0.133,0.422,0.444,18.084,36,riffle_clumpy
0,19,25,3,47,0.404,22,0.468,2,2,0.5,1,4,29,18,8,17,22,0.17,0.362,0.468,18.09,37,riffle_clumpy
0,22,27,1,50,0.44,23,0.46,1,0,1.0,4,2,30,20,13,9,28,0.26,0.18,0.56,18.092,38,riffle_clumpy
0,16,31,2,49,0.327,18,0.367,3,4,0.429,3,3,29,20,5,22,22,0.102,0.449,0.449,18.084,39,riffle_clumpy
0,22,18,4,44,0.5,26,0.591,5,2,0.714,2,3,26,18,12,16,16,0.273,0.364,0.364,18.087,40,riffle_clumpy
0,19,26,3,48,0.396,22,0.458,1,4,0.2,1,4,29,19,12,17,19,0.25,0.354,0.396,18.099,41,riffle_clumpy
0,17,27,2,46,0.37,19,0.413,3,1,0.75,0,4,28,18,15,13,18,0.326,0.283,0.391,18.104,42,riffle_clumpy
0,23,24,0,47,0.489,23,0.489,3,4,0.429,3,2,28,19,13,16,18,0.277,0.34,0.383,18.101,43,riffle_clumpy
0,15,25,5,45,0.333,20,0.444,2,2,0.5,1,2,31,14,11,19,15,0.244,0.422,0.333,18.119,44,riffle_clumpy
0,20,20,4,44,0.455,24,0.545,7,2,0.778,2,1,24,20,11,15,18,0.25,0.341,0.409,18.105,45,riffle_clumpy
0,21,25,2,48,0.438,23,0.479,1,3,0.25,4,4,33,15,10,15,23,0.208,0.312,0.479,18.098,46,riffle_clumpy
0,20,27,2,49,0.408,22,0.449,1,3,0.25,4,2,27,22,13,16,20,0.265,0.327,0.408,18.111,47,riffle_clumpy
0,22,25,2,49,0.449,24,0.49,3,3,0.5,3,2,26,23,11,17,21,0.224,0.347,0.429,18.103,48,riffle_clumpy
0,23,25,4,52,0.442,27,0.519,2,2,0.5,3,4,31,21,17,15,20,0.327,0.288,0.385,18.098,49,riffle_clumpy
0,28,13,5,46,0.609,33,0.717,4,1,0.8,0,3,26,20,20,11,15,0.435,0.239,0.326,18.109,50,riffle_clumpy
0,30,17,0,47,0.638,30,0.638,3,2,0.6,2,3,19,28,21,11,15,0.447,0.234,0.319,18.084,51,riffle_clumpy
0,25,20,2,47,0.532,27,0.574,4,0,1.0,0,3,30,17,15,16,16,0.319,0.34,0.34,18.089,52,riffle_clumpy
0,28,18,2,48,0.583,30,0.625,4,3,0.571,3,1,34,14,20,9,19,0.417,0.188,0.396,18.087,53,riffle_clumpy
0,24,18,3,45,0.533,27,0.6,3,3,0.5,4,2,23,22,15,15,15,0.333,0.333,0.333,18.072,54,riffle_clumpy
0,19,24,2,45,0.422,21,0.467,1,3,0.25,2,1,27,18,12,20,13,0.267,0.444,0.289,18.074,55,riffle_clumpy
0,19,23,4,46,0.413,23,0.5,1,3,0.25,2,1,26,20,12,16,18,0.261,0.348,0.391,18.074,56,riffle_clumpy
0,16,25,5,46,0.348,21,0.457,2,0,1.0,4,2,29,17,6,22,18,0.13,0.478,0.391,18.073,57,riffle_clumpy
0,18,22,7,47,0.383,25,0.532,3,0,1.0,4,4,24,23,7,21,19,0.149,0.447,0.404,18.069,58,riffle_clumpy
0,20,22,4,46,0.435,24,0.522,3,4,0.429,3,2,21,25,11,21,14,0.239,0.457,0.304,18.067,59,riffle_clumpy
0,19,33,0,52,0.365,19,0.365,4,2,0.667,3,6,39,13,11,12,29,0.212,0.231,0.558,18.062,60,riffle_clumpy
0,21,18,7,46,0.457,28,0.609,2,1,0.667,2,3,29,17,14,15,17,0.304,0.326,0.37,18.062,61,riffle_clumpy
0,24,18,5,47,0.511,29,0.617,4,1,0.8,3,1,30,17,11,13,23,0.234,0.277,0.489,18.041,62,riffle_clumpy
0,17,27,4,48,0.354,21,0.438,1,2,0.333,1,2,29,19,10,19,19,0.208,0.396,0.396,18.047,63,riffle_clumpy
0,21,21,6,48,0.438,27,0.562,0,1,0.0,1,1,28,20,15,14,19,0.312,0.292,0.396,18.042,64,riffle_clumpy
0,17,25,6,48,0.354,23,0.479,2,0,1.0,3,2,28,20,10,23,15,0.208,0.479,0.312,18.044,65,riffle_clumpy
0,20,25,3,48,0.417,23,0.479,5,3,0.625,3,1,33,15,9,17,22,0.188,0.354,0.458,18.047,66,riffle_clumpy
0,16,25,4,45,0.356,20,0.444,3,4,0.429,4,1,26,19,8,21,16,0.178,0.467,0.356,18.041,67,riffle_clumpy
0,20,24,2,46,0.435,22,0.478,3,4,0.429,3,2,27,19,11,18,17,0.239,0.391,0.37,18.044,68,riffle_clumpy
0,18,27,3,48,0.375,21,0.438,3,3,0.5,2,1,29,19,9,18,21,0.188,0.375,0.438,18.039,69,riffle_clumpy
0,23,25,2,50,0.46,25,0.5,5,3,0.625,3,1,24,26,15,16,19,0.3,0.32,0.38,18.033,70,riffle_clumpy
0,16,29,2,47,0.34,18,0.383,4,5,0.444,3,1,26,21,8,18,21,0.17,0.383,0.447,18.029,71,riffle_clumpy
0,20,25,5,50,0.4,25,0.5,2,2,0.5,2,1,30,20,14,18,18,0.28,0.36,0.36,18.023,72,riffle_clumpy
0,21,23,3,47,0.447,24,0.511,3,0,1.0,2,2,27,20,12,18,17,0.255,0.383,0.362,18.022,73,riffle_clumpy
0,19,25,4,48,0.396,23,0.479,5,2,0.714,2,4,25,23,12,13,23,0.25,0.271,0.479,18.018,74,riffle_clumpy
0,25,20,1,46,0.543,26,0.565,2,0,1.0,3,0,27,19,18,13,15,0.391,0.283,0.326,18.018,75,riffle_clumpy
0,14,31,2,47,0.298,16,0.34,2,2,0.5,2,2,25,22,12,15,20,0.255,0.319,0.426,18.022,76,riffle_clumpy
0,16,26,4,46,0.348,20,0.435,3,0,1.0,1,1,26,20,10,19,17,0.217,0.413,0.37,18.02,77,riffle_clumpy
0,27,18,2,47,0.574,29,0.617,0,3,0.0,3,1,29,18,16,14,17,0.34,0.298,0.362,18.018,78,riffle_clumpy
0,22,21,2,45,0.489,24,0.533,2,0,1.0,3,4,28,17,15,11,19,0.333,0.244,0.422,18.007,79,riffle_clumpy
0,21,21,3,45,0.467,24,0.533,2,2,0.5,4,2,30,15,10,19,16,0.222,0.422,0.356,17.997,80,riffle_clumpy
0,16,31,2,49,0.327,18,0.367,5,2,0.714,3,6,35,14,4,18,27,0.082,0.367,0.551,17.997,81,riffle_clumpy
0,14,27,4,45,0.311,18,0.4,5,3,0.625,2,2,23,22,9,21,15,0.2,0.467,0.333,17.996,82,riffle_clumpy
0,17,28,2,47,0.362,19,0.404,2,2,0.5,2,2,31,16,5,20,22,0.106,0.426,0.468,18.004,83,riffle_clumpy
0,17,22,6,45,0.378,23,0.511,3,1,0.75,3,1,26,19,7,20,18,0.156,0.444,0.4,17.998,84,riffle_clumpy
0,23,19,3,45,0.511,26,0.578,5,3,0.625,1,1,32,13,14,12,19,0.311,0.267,0.422,18.002,85,riffle_clumpy
0,14,35,4,53,0.264,18,0.34,2,4,0.333,2,1,32,21,5,29,19,0.094,0.547,0.358,18.008,86,riffle_clumpy
0,17,29,1,47,0.362,18,0.383,1,3,0.25,2,2,25,22,12,17,18,0.255,0.362,0.383,18.006,87,riffle_clumpy
0,20,23,3,46,0.435,23,0.5,4,5,0.444,3,1,24,22,11,19,16,0.239,0.413,0.348,18.009,88,riffle_clumpy
0,23,20,2,45,0.511,25,0.556,5,1,0.833,4,2,24,21,15,17,13,0.333,0.378,0.289,18.007,89,riffle_clumpy
0,22,20,5,47,0.468,27,0.574,2,3,0.4,3,3,29,18,10,15,22,0.213,0.319,0.468,18.008,90,riffle_clumpy
0,21,17,7,45,0.467,28,0.622,3,2,0.6,4,1,25,20,12,16,17,0.267,0.356,0.378,18.008,91,riffle_clumpy
0,21,19,5,45,0.467,26,0.578,3,4,0.429,3,2,26,19,15,16,14,0.333,0.356,0.311,18.01,92,riffle_clumpy
0,19,23,5,47,0.404,24,0.511,1,4,0.2,2,2,28,19,11,16,20,0.234,0.34,0.426,18.012,93,riffle_clumpy
0,25,17,6,48,0.521,31,0.646,6,1,0.857,3,2,32,16,14,13,21,0.292,0.271,0.438,18.01,94,riffle_clumpy
0,20,25,3,48,0.417,23,0.479,5,1,0.833,1,1,33,15,11,16,21,0.229,0.333,0.438,18.011,95,riffle_clumpy
0,22,22,4,48,0.458,26,0.542,3,5,0.375,2,1,25,23,12,23,13,0.25,0.479,0.271,18.017,96,riffle_clumpy
0,21,22,3,46,0.457,24,0.522,4,4,0.5,5,1,28,18,8,18,20,0.174,0.391,0.435,18.088,1,riffle_clumpy
0,17,24,5,46,0.37,22,0.478,0,4,0.0,1,1,33,13,11,13,22,0.239,0.283,0.478,18.121,2,riffle_clumpy
0,21,22,2,45,0.467,23,0.511,3,1,0.75,2,2,27,18,9,19,17,0.2,0.422,0.378,18.301,3,riffle_clumpy
0,20,22,7,49,0.408,27,0.551,1,5,0.167,6,2,27,22,11,15,23,0.224,0.306,0.469,18.22,4,riffle_clumpy
0,19,21,5,45,0.422,24,0.533,1,1,0.5,0,3,27,18,15,15,15,0.333,0.333,0.333,18.191,5,riffle_clumpy
0,24,24,1,49,0.49,25,0.51,6,0,1.0,2,4,29,20,17,12,20,0.347,0.245,0.408,18.179,6,riffle_clumpy
